t,value
1611787953,2
1611787956,2
1611787959,2
1611787962,2
1611787965,2
1611787968,2
1611787971,2
1611787974,2
1611787977,2
1611787980,2
1611787983,2
1611787986,2
1611787989,2
1611787992,2
1611787995,2
1611787998,2
1611788001,2
1611788004,2
1611788007,2
1611788010,2
1611788013,2
1611788016,2
1611788019,2
1611788022,2
1611788025,2
1611788028,2
1611788031,2
1611788034,2
1611788037,2
1611788040,2
1611788043,2
1611788046,2
1611788049,2
1611788052,2
1611788055,2
1611788058,2
1611788061,2
1611788064,2
1611788067,2
1611788070,2
1611788073,2
1611788076,2
1611788079,2
1611788082,2
1611788085,2
1611788088,2
1611788091,2
1611788094,2
1611788097,2
1611788100,2
1611788103,2
1611788106,2
1611788109,2
1611788112,2
1611788115,2
1611788118,2
1611788121,2
1611788124,2
1611788127,2
1611788130,2
1611788133,2
1611788136,2
1611788139,2
1611788142,2
1611788145,2
1611788148,2
1611788151,2
1611788154,2
1611788157,2
1611788160,2
1611788163,2
1611788166,2
1611788169,2
1611788172,2
1611788175,2
1611788178,2
1611788181,2
1611788184,2
1611788187,2
1611788190,2
1611788193,2
1611788196,2
1611788199,2
1611788202,2
1611788205,2
1611788208,2
1611788211,2
1611788214,2
1611788217,2
1611788220,2
1611788223,2
1611788226,2
1611788229,2
1611788232,2
1611788235,2
1611788238,2
1611788241,2
1611788244,2
1611788247,2
1611788250,2
1611788253,2
1611788256,2
1611788259,2
1611788262,2
1611788265,2
1611788268,2
1611788271,2
1611788274,2
1611788277,2
1611788280,2
1611788283,2
1611788286,2
1611788289,2
1611788292,2
1611788295,2
1611788298,2
1611788301,2
1611788304,2
1611788307,2
1611788310,2
1611788313,2
1611788316,2
1611788319,2
1611788322,2
1611788325,2
1611788328,2
1611788331,2
1611788334,2
1611788337,2
1611788340,2
1611788343,2
1611788346,2
1611788349,2
1611788352,2
1611788355,2
1611788358,2
1611788361,2
1611788364,2
1611788367,2
1611788370,2
1611788373,2
1611788376,2
1611788379,2
1611788382,2
1611788385,2
1611788388,2
1611788391,2
1611788394,2
1611788397,2
1611788400,2
1611788403,2
1611788406,2
1611788409,2
1611788412,2
1611788415,2
1611788418,2
1611788421,2
1611788424,2
1611788427,2
1611788430,2
1611788433,2
1611788436,2
1611788439,2
1611788442,2
1611788445,2
1611788448,2
1611788451,2
1611788454,2
1611788457,2
1611788460,2
1611788463,2
1611788466,2
1611788469,2
1611788472,2
1611788475,2
1611788478,2
1611788481,2
1611788484,2
1611788487,2
1611788490,2
1611788493,2
1611788496,2
1611788499,2
1611788502,2
1611788505,2
1611788508,2
1611788511,2
1611788514,2
1611788517,2
1611788520,2
1611788523,2
1611788526,2
1611788529,2
1611788532,2
1611788535,2
1611788538,2
1611788541,2
1611788544,2
1611788547,2
1611788550,2
1611788553,2
1611788556,2
1611788559,2
1611788562,2
1611788565,2
1611788568,2
1611788571,2
1611788574,2
1611788577,2
1611788580,2
1611788583,2
1611788586,2
1611788589,2
1611788592,2
1611788595,2
1611788598,2
1611788601,2
1611788604,2
1611788607,2
1611788610,2
1611788613,2
1611788616,2
1611788619,2
1611788622,2
1611788625,2
1611788628,2
1611788631,2
1611788634,2
1611788637,2
1611788640,2
1611788643,2
1611788646,2
1611788649,2
1611788652,2
1611788655,2
1611788658,2
1611788661,2
1611788664,2
1611788667,2
1611788670,2
1611788673,2
1611788676,2
1611788679,2
1611788682,2
1611788685,2
1611788688,2
1611788691,2
1611788694,2
1611788697,2
1611788700,2
1611788703,2
1611788706,2
1611788709,2
1611788712,2
1611788715,2
1611788718,2
1611788721,2
1611788724,2
1611788727,2
1611788730,2
1611788733,2
1611788736,2
1611788739,2
1611788742,2
1611788745,2
1611788748,2
1611788751,2
1611788754,2
1611788757,2
1611788760,2
1611788763,2
1611788766,2
1611788769,2
1611788772,2
1611788775,2
1611788778,2
1611788781,2
1611788784,2
1611788787,2
1611788790,2
1611788793,2
1611788796,2
1611788799,2
1611788802,2
1611788805,2
1611788808,2
1611788811,2
1611788814,2
1611788817,2
1611788820,2
1611788823,2
1611788826,2
1611788829,2
1611788832,2
1611788835,2
1611788838,2
1611788841,2
1611788844,2
1611788847,2
1611788850,2
1611788853,2
1611788856,2
1611788859,2
1611788862,2
1611788865,2
1611788868,2
1611788871,2
1611788874,2
1611788877,2
1611788880,2
1611788883,2
1611788886,2
1611788889,2
1611788892,2
1611788895,2
1611788898,2
1611788901,2
1611788904,2
1611788907,2
1611788910,2
1611788913,2
1611788916,2
1611788919,2
1611788922,2
1611788925,2
1611788928,2
1611788931,2
1611788934,2
1611788937,2
1611788940,2
1611788943,2
1611788946,2
1611788949,2
1611788952,2
1611788955,2
1611788958,2
1611788961,2
1611788964,2
1611788967,2
1611788970,2
1611788973,2
1611788976,2
1611788979,2
1611788982,2
1611788985,2
1611788988,2
1611788991,2
1611788994,2
1611788997,2
1611789000,2
1611789003,2
1611789006,2
1611789009,2
1611789012,2
1611789015,2
1611789018,2
1611789021,2
1611789024,2
1611789027,2
1611789030,2
1611789033,2
1611789036,2
1611789039,2
1611789042,2
1611789045,2
1611789048,2
1611789051,2
1611789054,2
1611789057,2
1611789060,2
1611789063,2
1611789066,2
1611789069,2
1611789072,2
1611789075,2
1611789078,2
1611789081,2
1611789084,2
1611789087,2
1611789090,2
1611789093,2
1611789096,2
1611789099,2
1611789102,2
1611789105,2
1611789108,2
1611789111,2
1611789114,2
1611789117,2
1611789120,2
1611789123,2
1611789126,2
1611789129,2
1611789132,2
1611789135,2
1611789138,2
1611789141,2
1611789144,2
1611789147,2
1611789150,2
1611789153,2
1611789156,2
1611789159,2
1611789162,2
1611789165,2
1611789168,2
1611789171,2
1611789174,2
1611789177,2
1611789180,2
1611789183,2
1611789186,2
1611789189,2
1611789192,2
1611789195,2
1611789198,2
1611789201,2
1611789204,2
1611789207,2
1611789210,2
1611789213,2
1611789216,2
1611789219,2
1611789222,2
1611789225,2
1611789228,2
1611789231,2
1611789234,2
1611789237,2
1611789240,2
1611789243,2
1611789246,2
1611789249,2
1611789252,2
1611789255,2
1611789258,2
1611789261,2
1611789264,2
1611789267,2
1611789270,2
1611789273,2
1611789276,2
1611789279,2
1611789282,2
1611789285,2
1611789288,2
1611789291,2
1611789294,2
1611789297,2
1611789300,2
1611789303,2
1611789306,2
1611789309,2
1611789312,2
1611789315,2
1611789318,2
1611789321,2
1611789324,2
1611789327,2
1611789330,2
1611789333,2
1611789336,2
1611789339,2
1611789342,2
1611789345,2
1611789348,2
1611789351,2
1611789354,2
1611789357,2
1611789360,2
1611789363,2
1611789366,2
1611789369,2
1611789372,2
1611789375,2
1611789378,2
1611789381,2
1611789384,2
1611789387,2
1611789390,2
1611789393,2
1611789396,2
1611789399,2
1611789402,2
1611789405,2
1611789408,2
1611789411,2
1611789414,2
1611789417,2
1611789420,2
