t,value
1611787869,17810304
1611787872,17810304
1611787875,17810304
1611787878,17799296
1611787881,17816064
1611787884,17816064
1611787887,17825024
1611787890,17825024
1611787893,17825024
1611787896,17825024
1611787899,17827456
1611787902,17827456
1611787905,17827456
1611787908,17827456
1611787911,17827456
1611787914,17827456
1611787917,17827456
1611787920,17843840
1611787923,17843840
1611787926,17843840
1611787929,17843840
1611787932,17843840
1611787935,17843840
1611787938,17846656
1611787941,17869440
1611787944,17869440
1611787947,17884032
1611787950,17884032
1611787953,17884032
1611787956,17884032
1611787959,17950080
1611787962,17951232
1611787965,17951232
1611787968,17951232
1611787971,17951232
1611787974,17951232
1611787977,17951232
1611787980,17860224
1611787983,17860224
1611787986,17860224
1611787989,17860224
1611787992,17860224
1611787995,17860224
1611787998,17803136
1611788001,17809152
1611788004,17809152
1611788007,17809152
1611788010,17809152
1611788013,17809152
1611788016,17809152
1611788019,17848064
1611788022,17848064
1611788025,17848064
1611788028,17848064
1611788031,17848064
1611788034,17848064
1611788037,17831168
1611788040,17854336
1611788043,17854336
1611788046,17854336
1611788049,17864192
1611788052,17864192
1611788055,17864192
1611788058,17869440
1611788061,17893632
1611788064,17893632
1611788067,17910528
1611788070,17910528
1611788073,17910528
1611788076,17910528
1611788079,17928832
1611788082,17928832
1611788085,17928832
1611788088,17944192
1611788091,17944192
1611788094,17944192
1611788097,17944192
1611788100,17980160
1611788103,17983744
1611788106,17983744
1611788109,17983744
1611788112,17983744
1611788115,17983744
1611788118,17990272
1611788121,18022784
1611788124,18022784
1611788127,18046976
1611788130,18046976
1611788133,18046976
1611788136,18046976
1611788139,18067328
1611788142,18067328
1611788145,18067328
1611788148,18067328
1611788151,18067328
1611788154,18067328
1611788157,18067328
1611788160,18001024
1611788163,18001024
1611788166,18001024
1611788169,18001024
1611788172,18001024
1611788175,18001024
1611788178,17975552
1611788181,18006016
1611788184,18006016
1611788187,18006016
1611788190,18006016
1611788193,18006016
1611788196,18006016
1611788199,18055040
1611788202,18055040
1611788205,18055040
1611788208,18055040
1611788211,18055040
1611788214,18055040
1611788217,18055040
1611788220,18041728
1611788223,18041728
1611788226,18041728
1611788229,18041728
1611788232,18041728
1611788235,18041728
1611788238,18051328
1611788241,18132864
1611788244,18132864
1611788247,18132864
1611788250,18132864
1611788253,18132864
1611788256,18132864
1611788259,18259200
1611788262,18259200
1611788265,18259200
1611788268,18259200
1611788271,18259200
1611788274,18259200
1611788277,18259200
1611788280,18320000
1611788283,18320000
1611788286,18320000
1611788289,18320000
1611788292,18320000
1611788295,18320000
1611788298,18320000
1611788301,18390784
1611788304,18390784
1611788307,18390784
1611788310,18390784
1611788313,18390784
1611788316,18390784
1611788319,18406400
1611788322,18406400
1611788325,18406400
1611788328,18406400
1611788331,18406400
1611788334,18406400
1611788337,18406400
1611788340,18418688
1611788343,18435456
1611788346,18435456
1611788349,18435456
1611788352,18435456
1611788355,18435456
1611788358,18435456
1611788361,18444544
1611788364,18444544
1611788367,18444544
1611788370,18444544
1611788373,18444544
1611788376,18444544
1611788379,18446720
1611788382,18446720
1611788385,18446720
1611788388,18446720
1611788391,18446720
1611788394,18446720
1611788397,18446720
1611788400,18465152
1611788403,18465152
1611788406,18465152
1611788409,18465152
1611788412,18465152
1611788415,18465152
1611788418,18465152
1611788421,18468096
1611788424,18468096
1611788427,18468096
1611788430,18468096
1611788433,18468096
1611788436,18468096
1611788439,18484480
1611788442,18484480
1611788445,18484480
1611788448,18484480
1611788451,18484480
1611788454,18484480
1611788457,18484480
1611788460,18498816
1611788463,18498816
1611788466,18498816
1611788469,18541824
1611788472,18541824
1611788475,18548608
1611788478,18548608
1611788481,18548608
1611788484,18548608
1611788487,18548608
1611788490,18548608
1611788493,18548608
1611788496,18548608
1611788499,18602624
1611788502,18602624
1611788505,18602624
1611788508,18602624
1611788511,18602624
1611788514,18602624
1611788517,18602624
1611788520,18605568
1611788523,18605568
1611788526,18605568
1611788529,18605568
1611788532,18605568
1611788535,18605568
1611788538,18605568
1611788541,18617856
1611788544,18617856
1611788547,18617856
1611788550,18617856
1611788553,18617856
1611788556,18617856
1611788559,18610560
1611788562,18610560
