t,value
1611787953,48
1611787956,48
1611787959,48
1611787962,48
1611787965,48
1611787968,48
1611787971,48
1611787974,48
1611787977,48
1611787980,48
1611787983,48
1611787986,48
1611787989,48
1611787992,48
1611787995,48
1611787998,48
1611788001,48
1611788004,48
1611788007,48
1611788010,48
1611788013,48
1611788016,48
1611788019,48
1611788022,48
1611788025,48
1611788028,48
1611788031,48
1611788034,48
1611788037,48
1611788040,48
1611788043,48
1611788046,48
1611788049,48
1611788052,48
1611788055,48
1611788058,48
1611788061,48
1611788064,48
1611788067,48
1611788070,48
1611788073,48
1611788076,48
1611788079,48
1611788082,48
1611788085,48
1611788088,48
1611788091,48
1611788094,48
1611788097,48
1611788100,48
1611788103,48
1611788106,48
1611788109,48
1611788112,48
1611788115,48
1611788118,48
1611788121,48
1611788124,48
1611788127,48
1611788130,48
1611788133,48
1611788136,48
1611788139,48
1611788142,48
1611788145,48
1611788148,48
1611788151,48
1611788154,48
1611788157,48
1611788160,48
1611788163,48
1611788166,48
1611788169,48
1611788172,48
1611788175,48
1611788178,48
1611788181,48
1611788184,48
1611788187,48
1611788190,48
1611788193,48
1611788196,48
1611788199,48
1611788202,48
1611788205,48
1611788208,48
1611788211,48
1611788214,48
1611788217,48
1611788220,48
1611788223,48
1611788226,48
1611788229,48
1611788232,48
1611788235,48
1611788238,48
1611788241,48
1611788244,48
1611788247,48
1611788250,48
1611788253,48
1611788256,48
1611788259,48
1611788262,48
1611788265,48
1611788268,48
1611788271,48
1611788274,48
1611788277,48
1611788280,48
1611788283,48
1611788286,48
1611788289,48
1611788292,48
1611788295,48
1611788298,48
1611788301,48
1611788304,48
1611788307,48
1611788310,48
1611788313,48
1611788316,48
1611788319,48
1611788322,48
1611788325,48
1611788328,48
1611788331,48
1611788334,48
1611788337,48
1611788340,48
1611788343,48
1611788346,48
1611788349,48
1611788352,48
1611788355,48
1611788358,48
1611788361,48
1611788364,48
1611788367,48
1611788370,48
1611788373,48
1611788376,48
1611788379,48
1611788382,48
1611788385,48
1611788388,48
1611788391,48
1611788394,48
1611788397,48
1611788400,48
1611788403,48
1611788406,48
1611788409,48
1611788412,48
1611788415,48
1611788418,48
1611788421,48
1611788424,48
1611788427,48
1611788430,48
1611788433,48
1611788436,48
1611788439,48
1611788442,48
1611788445,48
1611788448,48
1611788451,48
1611788454,48
1611788457,48
1611788460,48
1611788463,48
1611788466,48
1611788469,49
1611788472,49
1611788475,49
1611788478,49
1611788481,49
1611788484,49
1611788487,49
1611788490,49
1611788493,49
1611788496,49
1611788499,49
1611788502,49
1611788505,49
1611788508,49
1611788511,49
1611788514,49
1611788517,49
1611788520,49
1611788523,49
1611788526,49
1611788529,48
1611788532,48
1611788535,48
1611788538,48
1611788541,48
1611788544,48
1611788547,48
1611788550,48
1611788553,48
1611788556,48
1611788559,48
1611788562,48
1611788565,48
1611788568,48
1611788571,48
1611788574,48
1611788577,48
1611788580,48
1611788583,48
1611788586,48
1611788589,48
1611788592,48
1611788595,48
1611788598,48
1611788601,48
1611788604,48
1611788607,48
1611788610,48
1611788613,48
1611788616,48
1611788619,48
1611788622,48
1611788625,48
1611788628,48
1611788631,48
1611788634,48
1611788637,48
1611788640,48
1611788643,48
1611788646,48
1611788649,48
1611788652,48
1611788655,48
1611788658,48
1611788661,48
1611788664,48
1611788667,48
1611788670,48
1611788673,48
1611788676,48
1611788679,48
1611788682,48
1611788685,48
1611788688,48
1611788691,48
1611788694,48
1611788697,48
1611788700,48
1611788703,48
1611788706,48
1611788709,48
1611788712,48
1611788715,48
1611788718,48
1611788721,48
1611788724,48
1611788727,48
1611788730,48
1611788733,48
1611788736,48
1611788739,48
1611788742,48
1611788745,48
1611788748,48
1611788751,48
1611788754,48
1611788757,48
1611788760,48
1611788763,48
1611788766,48
1611788769,48
1611788772,48
1611788775,48
1611788778,48
1611788781,48
1611788784,48
1611788787,48
1611788790,48
1611788793,48
1611788796,48
1611788799,48
1611788802,48
1611788805,48
1611788808,48
1611788811,48
1611788814,48
1611788817,48
1611788820,48
1611788823,48
1611788826,48
1611788829,48
1611788832,48
1611788835,48
1611788838,48
1611788841,48
1611788844,48
1611788847,48
1611788850,48
1611788853,48
1611788856,48
1611788859,48
1611788862,48
1611788865,48
1611788868,48
1611788871,48
1611788874,48
1611788877,48
1611788880,48
1611788883,48
1611788886,48
1611788889,48
1611788892,48
1611788895,48
1611788898,48
1611788901,48
1611788904,48
1611788907,48
1611788910,48
1611788913,48
1611788916,48
1611788919,48
1611788922,48
1611788925,48
1611788928,48
1611788931,48
1611788934,48
1611788937,48
1611788940,48
1611788943,48
1611788946,48
1611788949,48
1611788952,48
1611788955,48
1611788958,48
1611788961,48
1611788964,48
1611788967,48
1611788970,48
1611788973,48
1611788976,48
1611788979,48
1611788982,48
1611788985,48
1611788988,48
1611788991,48
1611788994,48
1611788997,48
1611789000,48
1611789003,48
1611789006,48
1611789009,48
1611789012,48
1611789015,48
1611789018,48
1611789021,48
1611789024,48
1611789027,48
1611789030,48
1611789033,48
1611789036,48
1611789039,48
1611789042,48
1611789045,48
1611789048,48
1611789051,48
1611789054,48
1611789057,48
1611789060,48
1611789063,48
1611789066,48
1611789069,48
1611789072,48
1611789075,48
1611789078,48
1611789081,48
1611789084,48
1611789087,48
1611789090,48
1611789093,48
1611789096,48
1611789099,48
1611789102,48
1611789105,48
1611789108,48
1611789111,48
1611789114,48
1611789117,48
1611789120,48
1611789123,48
1611789126,48
1611789129,48
1611789132,48
1611789135,48
1611789138,48
1611789141,48
1611789144,48
1611789147,48
1611789150,48
1611789153,48
1611789156,48
1611789159,48
1611789162,48
1611789165,48
1611789168,48
1611789171,48
1611789174,48
1611789177,48
1611789180,48
1611789183,48
1611789186,48
1611789189,48
1611789192,48
1611789195,48
1611789198,48
1611789201,48
1611789204,48
1611789207,48
1611789210,48
1611789213,48
1611789216,48
1611789219,48
1611789222,48
1611789225,48
1611789228,48
1611789231,48
1611789234,48
1611789237,48
1611789240,48
1611789243,48
1611789246,48
1611789249,48
1611789252,48
1611789255,48
1611789258,48
1611789261,48
1611789264,48
1611789267,48
1611789270,48
1611789273,48
1611789276,48
1611789279,48
1611789282,48
1611789285,48
1611789288,48
1611789291,48
1611789294,48
1611789297,48
1611789300,48
1611789303,48
1611789306,48
1611789309,48
1611789312,48
1611789315,48
1611789318,48
1611789321,48
1611789324,48
1611789327,48
1611789330,48
1611789333,48
1611789336,48
1611789339,48
1611789342,48
1611789345,48
1611789348,48
1611789351,48
1611789354,48
1611789357,48
1611789360,48
1611789363,48
1611789366,48
1611789369,48
1611789372,48
1611789375,48
1611789378,48
1611789381,48
1611789384,48
1611789387,48
1611789390,48
1611789393,48
1611789396,48
1611789399,48
1611789402,48
1611789405,48
1611789408,48
1611789411,48
1611789414,48
1611789417,48
1611789420,48
1611789423,48
1611789426,48
1611789429,48
1611789432,48
1611789435,48
1611789438,48
1611789441,48
1611789444,48
1611789447,48
1611789450,48
1611789453,48
1611789456,48
1611789459,48
1611789462,48
1611789465,48
1611789468,48
1611789471,48
1611789474,48
1611789477,48
1611789480,48
1611789483,48
1611789486,48
1611789489,48
1611789492,48
1611789495,48
1611789498,48
1611789501,48
1611789504,48
1611789507,48
1611789510,48
1611789513,48
1611789516,48
1611789519,48
1611789522,48
1611789525,48
1611789528,48
1611789531,48
1611789534,48
1611789537,48
1611789540,48
1611789543,48
1611789546,48
1611789549,48
1611789552,48
1611789555,48
1611789558,48
1611789561,48
1611789564,48
1611789567,48
1611789570,48
1611789573,48
1611789576,48
1611789579,48
1611789582,48
1611789585,48
1611789588,48
1611789591,48
1611789594,48
1611789597,48
1611789600,48
1611789603,48
1611789606,48
1611789609,48
1611789612,48
1611789615,48
1611789618,48
1611789621,48
1611789624,48
1611789627,48
1611789630,48
1611789633,48
1611789636,48
1611789639,48
1611789642,48
1611789645,48
1611789648,48
1611789651,48
1611789654,48
1611789657,48
1611789660,48
1611789663,48
1611789666,48
1611789669,48
1611789672,48
1611789675,48
1611789678,48
1611789681,48
1611789684,48
1611789687,48
1611789690,48
1611789693,48
1611789696,48
1611789699,48
1611789702,48
1611789705,48
1611789708,48
1611789711,48
1611789714,48
1611789717,48
1611789720,48
1611789723,48
1611789726,48
1611789729,48
1611789732,48
1611789735,48
1611789738,48
1611789741,48
1611789744,48
1611789747,48
1611789750,48
1611789753,48
1611789756,48
1611789759,48
1611789762,48
1611789765,48
1611789768,48
1611789771,48
1611789774,48
1611789777,48
1611789780,48
1611789783,48
1611789786,48
1611789789,48
1611789792,48
1611789795,48
1611789798,48
1611789801,48
1611789804,48
1611789807,48
1611789810,48
1611789813,48
1611789816,48
1611789819,48
1611789822,48
1611789825,48
1611789828,48
1611789831,48
1611789834,48
1611789837,48
1611789840,48
1611789843,48
1611789846,48
1611789849,48
1611789852,48
1611789855,48
1611789858,48
1611789861,48
1611789864,48
1611789867,48
1611789870,48
1611789873,48
1611789876,48
1611789879,48
1611789882,48
1611789885,48
1611789888,48
1611789891,48
1611789894,48
1611789897,48
1611789900,48
1611789903,48
1611789906,48
1611789909,48
1611789912,48
1611789915,48
1611789918,48
1611789921,48
1611789924,48
1611789927,48
1611789930,48
1611789933,48
1611789936,48
1611789939,48
1611789942,48
1611789945,48
1611789948,48
1611789951,48
1611789954,48
1611789957,48
1611789960,48
1611789963,48
1611789966,48
1611789969,48
1611789972,48
1611789975,48
1611789978,48
1611789981,48
1611789984,48
1611789987,48
1611789990,48
1611789993,48
1611789996,48
1611789999,48
1611790002,48
1611790005,48
1611790008,48
1611790011,48
1611790014,48
1611790017,48
1611790020,48
1611790023,48
1611790026,48
1611790029,48
1611790032,48
1611790035,48
1611790038,48
1611790041,48
1611790044,48
1611790047,48
1611790050,48
1611790053,48
1611790056,48
1611790059,48
1611790062,48
1611790065,48
1611790068,48
1611790071,48
1611790074,48
1611790077,48
1611790080,48
1611790083,48
1611790086,48
1611790089,48
1611790092,48
1611790095,48
1611790098,48
1611790101,48
1611790104,48
1611790107,48
1611790110,48
1611790113,48
1611790116,48
1611790119,48
1611790122,48
1611790125,48
1611790128,48
1611790131,48
1611790134,48
1611790137,48
1611790140,48
1611790143,48
1611790146,48
1611790149,48
1611790152,48
1611790155,48
1611790158,48
1611790161,48
1611790164,48
1611790167,48
1611790170,48
1611790173,48
1611790176,48
1611790179,48
1611790182,48
1611790185,48
1611790188,48
1611790191,48
1611790194,48
1611790197,48
1611790200,48
1611790203,48
1611790206,48
1611790209,48
1611790212,48
1611790215,48
1611790218,48
1611790221,48
1611790224,48
1611790227,48
1611790230,48
1611790233,48
1611790236,48
1611790239,48
1611790242,48
1611790245,48
1611790248,48
1611790251,48
1611790254,48
1611790257,48
1611790260,48
1611790263,48
1611790266,48
1611790269,48
1611790272,48
1611790275,48
1611790278,48
1611790281,48
1611790284,48
1611790287,48
1611790290,48
1611790293,48
1611790296,48
1611790299,48
1611790302,48
1611790305,48
1611790308,48
1611790311,48
1611790314,48
1611790317,48
1611790320,48
1611790323,48
1611790326,48
1611790329,48
1611790332,48
1611790335,48
1611790338,48
1611790341,48
1611790344,48
1611790347,48
1611790350,48
1611790353,48
1611790356,48
1611790359,48
1611790362,48
1611790365,48
1611790368,48
1611790371,48
1611790374,48
1611790377,48
1611790380,48
1611790383,48
1611790386,48
1611790389,48
1611790392,48
1611790395,48
1611790398,48
1611790401,48
1611790404,48
1611790407,48
1611790410,48
1611790413,48
1611790416,48
1611790419,48
1611790422,48
1611790425,48
1611790428,48
1611790431,48
1611790434,48
1611790437,48
1611790440,48
1611790443,48
1611790446,48
1611790449,48
1611790452,48
1611790455,48
1611790458,48
1611790461,48
1611790464,48
1611790467,48
1611790470,48
1611790473,48
1611790476,48
1611790479,48
1611790482,48
1611790485,48
